citekey,entry_type,title,author,year,journal,doi,url,pages,volume,number,scopus_type,note,open_access_flag,gold_oa,green_oa,record_id,citekey_collision
Erustes2025,ARTICLE,Cannabidiol induces autophagy via CB1 receptor and reduces α-synuclein cytosolic levels,"Erustes, Adolfo G. and Abílio, Vanessa C. and Bincoletto, Claudia and Piacentini, Mauro and Pereira, Gustavo J.S. and Smaili, Soraya S.",2025,Brain Research,10.1016/j.brainres.2024.149414,https://www.scopus.com/pages/publications/85212961659?origin=resultslist,,1850,,Article,Cited by: 7; All Open Access; Hybrid Gold Open Access,True,True,False,Erustes2025,False
Li2026,ARTICLE,Brain Metabolic Signatures of Amyloid-β and Tau Pathology in Corticobasal Syndrome: A Multimodal Biomarker Study,"Li, Xin-Yi and Lu, Jia-Ying and Shen, Qi and Zhao, Yi-Xin and Chan, Kun-Wang and Liu, Wen and Ge, Jing-Jie and Zhao, Jue and Sun, Yi-Min and Yen, Tzu-Chen and Wu, Jian-Jun and Zuo, Chuan-Tao and Wang, Jian and Liu, Feng-Tao",2026,Movement Disorders,10.1002/mds.70395,https://www.scopus.com/pages/publications/105041971511?origin=resultslist,,,,Article,Cited by: 1,False,False,False,Li2026,False
De Mattos2024307,ARTICLE,"Cannabidiol improves non-motor symptoms, attenuates neuroinflammation, and favours hippocampal newborn neuronal maturation in a rat model of Parkinsonism","De Mattos, Bianca Andretto and Bonato, Jéssica Mendes and Splendor, Maria Clara and Del Bel, Elaine and Milani, Humberto and De Oliveira, Rúbia Maria Weffort",2024,Acta Neuropsychiatrica,10.1017/neu.2024.15,https://www.scopus.com/pages/publications/85194056387?origin=resultslist,307 - 319,36,5,Article,Cited by: 7,False,False,False,De Mattos2024307,False
Kordinová2026,ARTICLE,"Development of 2,6,9-trisubstituted purines as neuroprotective agents targeting butyrylcholinesterase and cannabinoid CB2 receptor","Kordinová, Helena and Mik, Václav and Hemelíková, Noemi and Gonzalez, Gabriel and Štěpánková, Šárka and Górová, Veronika and Bazgier, Václav and Kvasnica, Miroslav",2026,European Journal of Medicinal Chemistry,10.1016/j.ejmech.2025.118217,https://www.scopus.com/pages/publications/105017298985?origin=resultslist,,301,,Article,Cited by: 1,False,False,False,Kordinová2026,False
Priya202497,ARTICLE,UNVEILING THE THERAPEUTIC POTENTIAL OF GINKGO BILOBA: A NETWORK PHARMACOLOGY APPROACH FOR PARKINSON'S DISEASE; [GİNKGO BİLOBA'NIN TEDAVİ POTANSİYELİNİN ORTAYA ÇIKARILMASI: PARKİNSON HASTALIĞINA YÖNELİK AĞ FARMAKOLOJİSİ YAKLAŞIMI],"Priya, Shiva and Tyagi, Mehak and Dhandayuthapani, Devadharshini and Jayaram, Saravanan",2024,Ankara Universitesi Eczacilik Fakultesi Dergisi,10.33483/jfpau.1340094,https://www.scopus.com/pages/publications/85184782480?origin=resultslist,97 - 108,48,1,Article,Cited by: 2; All Open Access; Gold Open Access; Green Open Access,True,True,True,Priya202497,False
Vaughan2025,ARTICLE,"Analysis of C9orf72 repeat length in progressive supranuclear palsy, corticobasal syndrome, corticobasal degeneration, and atypical parkinsonism","Vaughan, David P. and Real, Raquel and Jensen, Marte Theilmann and Fumi, Riona G. and Hodgson, Megan and Jabbari, Edwin and Lux, Danielle and Wu, Lesley and Warner, Thomas T. and Jaunmuktane, Zane and Revesz, Tamas and Rowe, James B. and Rohrer, Jonathan and Morris, Huw R.",2025,Journal of Neurology,10.1007/s00415-025-12990-9,https://www.scopus.com/pages/publications/105002017300?origin=resultslist,,272,4,Article,Cited by: 3; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True,Vaughan2025,False
Hastings2024,ARTICLE,Neuropathologic Validation and Diagnostic Accuracy of Presynaptic Dopaminergic Imaging in the Diagnosis of Parkinsonism,"Hastings, Alexandra and Cullinane, Patrick and Wrigley, Sarah and Revesz, Tamas and Morris, Huw R. and Dickson, John C. and Jaunmuktane, Zane and Warner, Thomas T. and De Pablo-Fernández, Eduardo",2024,Neurology,10.1212/WNL.0000000000209453,https://www.scopus.com/pages/publications/85193611965?origin=resultslist,,102,11,Article,Cited by: 27; All Open Access; Bronze Open Access; Green Open Access,True,False,True,Hastings2024,False
Fleury2025440,ARTICLE,Psilocybin-assisted psychotherapy for Parkinson's disease without depression: A case-report,"Fleury, Vanessa and Tomkova, Emilie and Catalano Chiuvé, Sabina and Penzenstadler, Louise",2025,Journal of Parkinson's Disease,10.1177/1877718X241312604,https://www.scopus.com/pages/publications/105002752294?origin=resultslist,440 - 444,15,2,Article,Cited by: 5; All Open Access; Gold Open Access; Green Open Access,True,True,True,Fleury2025440,False
Garcia-Guaqueta2024,ARTICLE,Comparing classic-onset corticobasal syndrome to speech/language-onset corticobasal syndrome,"Garcia-Guaqueta, Danna P. and Stephens, Yehkyoung C. and Ali, Farwa and Utianski, Rene L. and Duffy, Joseph R. and Clark, Heather M. and Thu Pham, Nha Trang and Machulda, Mary M. and Lowe, Val J. and Dickson, Dennis W. and Whitwell, Jennifer L. and Josephs, Keith A.",2024,Parkinsonism and Related Disorders,10.1016/j.parkreldis.2024.107025,https://www.scopus.com/pages/publications/85195641341?origin=resultslist,,125,,Article,Cited by: 3; All Open Access; Green Open Access,True,False,True,Garcia-Guaqueta2024,False
Giraldo-Berrio2024,ARTICLE,Rotenone Induces a Neuropathological Phenotype in Cholinergic-like Neurons Resembling Parkinson’s Disease Dementia (PDD),"Giraldo-Berrio, Daniela and Mendivil-Perez, Miguel and Velez-Pardo, Carlos and Jimenez-Del-Rio, Marlene",2024,Neurotoxicity Research,10.1007/s12640-024-00705-3,https://www.scopus.com/pages/publications/85195353829?origin=resultslist,,42,3,Article,Cited by: 11; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True,Giraldo-Berrio2024,False
Petzold2024,ARTICLE,Structural indices of brain aging in methamphetamine use disorder,"Petzold, Johannes and Pochon, Jean-Baptiste F. and Ghahremani, Dara G. and London, Edythe D.",2024,Drug and Alcohol Dependence,10.1016/j.drugalcdep.2024.111107,https://www.scopus.com/pages/publications/85184572108?origin=resultslist,,256,,Article,Cited by: 7,False,False,False,Petzold2024,False
Soiza2025,ARTICLE,Editor's view - Updates on safer prescribing,"Soiza, Roy L.",2025,Age and Ageing,10.1093/ageing/afaf200,https://www.scopus.com/pages/publications/105011320537?origin=resultslist,,54,7,Article,Cited by: 0,False,False,False,Soiza2025,False
Bosnyak2024135,ARTICLE,Normal transferrin glycosylation does not rule out severe ALG1 deficiency,"Bosnyak, Inez and Sadek, Mustafa and Ranatunga, Wasantha and Kozicz, Tamas and Morava, Eva",2024,JIMD Reports,10.1002/jmd2.12415,https://www.scopus.com/pages/publications/85193366363?origin=resultslist,135 - 143,65,3,Article,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True,Bosnyak2024135,False
Zikereya2025,ARTICLE,The cannabinoid receptor 1 mediates exercise-induced improvements of motor skill learning and performance in parkinsonian mouse,"Zikereya, Talifu and Liu, Chuang and Wei, Longwei and Wang, Yinhao and Zhang, Zhizhen and Han, Chuanliang and Shi, Kaixuan and Chen, Wei",2025,Experimental Neurology,10.1016/j.expneurol.2025.115289,https://www.scopus.com/pages/publications/105004707700?origin=resultslist,,391,,Article,Cited by: 5,False,False,False,Zikereya2025,False
Hirsch202434,ARTICLE,"Dispensaries and Medical Marijuana Certifications and Indications: Unveiling the Geographic Connections in Pennsylvania, USA","Hirsch, Annemarie G. and Wright, Eric A. and Nordberg, Cara M. and Dewalle, Joseph and Stains, Elena L. and Kennalley, Amy L. and Zhang, Joy and Tusing, Lorraine D. and Piper, Brian J.",2024,Medical Cannabis and Cannabinoids,10.1159/000537841,https://www.scopus.com/pages/publications/85194084730?origin=resultslist,34 - 43,7,1,Article,Cited by: 4; All Open Access; Gold Open Access; Green Open Access,True,True,True,Hirsch202434,False
Godad202513636,ARTICLE,"Exploring the Potential Mechanism of Action of Ursolic Acid for Parkinson’s Disease: An Integrative Network Pharmacology, Docking and Molecular Dynamics Study","Godad, Angel and Sawant, Richa and Pahelkar, Akshata R and Pereira, Galvina and Sathaye, Sadhana",2025,Molecular Neurobiology,10.1007/s12035-025-05145-4,https://www.scopus.com/pages/publications/105008813672?origin=resultslist,13636 - 13649,62,10,Article,Cited by: 1,False,False,False,Godad202513636,False
Sinisterra Solís2024,ARTICLE,Brain Evaluation by Dual PET/CT with [18F] FDOPA and [18F] FDG in Differential Diagnosis of Parkinsonian Syndromes,"Sinisterra Solís, Fabio Andrés and Romero Castellanos, Francisco Rubén and Cortés Mancera, Emilly Alejandra and Calderón Ávila, Ana L. and González Rueda, Sofía Denisse and Rosales García, Juan Salvador and Kerik Rotenberg, Nora Estela and Tristán Samaniego, Dioselina Panamá and Bonilla Navarrete, Andrés Mauricio",2024,Brain Sciences,10.3390/brainsci14090930,https://www.scopus.com/pages/publications/85205273406?origin=resultslist,,14,9,Article,Cited by: 2; All Open Access; Gold Open Access; Green Open Access,True,True,True,Sinisterra Solís2024,False
DeJesus2026877,ARTICLE,The hidden impact of pain in Parkinson’s disease: exploring the role of pain interference in gait performance,"DeJesus, Beatriz Menezes and Santos, Annanda Oliveira and Oliveira, Leylane and Santos, Heitor Franco and DeSantana, Josimari Melo",2026,Pain Management,10.1080/17581869.2026.2672489,https://www.scopus.com/pages/publications/105042049087?origin=resultslist,877 - 885,16,8,Article,Cited by: 0; All Open Access; Green Open Access,True,False,True,DeJesus2026877,False
Vo20262380,ARTICLE,Global network and local vulnerabilities underlie brain atrophy across Parkinson’s disease stages,"Vo, Andrew and Tremblay, Christina and Rahayel, Shady and Al-Bachari, Sarah and Berendse, Henk W and Bright, Joanna K and Cendes, Fernando and d'Angremont, Emile and Dalrymple-Alford, John C and Debove, Ines and Dirkx, Michiel F and Druzgal, Jason and Garraux, Gaëtan and Helmich, Rick C and Hu, Michele T and Jahanshad, Neda and Johansson, Martin E and Klein, Johannes C and Laansma, Max A and McMillan, Corey T and Melzer, Tracy R and Misic, Bratislav and Mosley, Philip and Owens-Walton, Conor and Parkes, Laura M and Pellicano, Clelia and Piras, Fabrizio and Poston, Kathleen L and Rango, Mario and Rummel, Christian and Schwingenschuh, Petra and Suette, Melanie and Thompson, Paul M and Tosun, Duygu and Tsai, Chih-Chien and van Balkom, Tim D and van den Heuvel, Odile A and van der Werf, Ysbrand D and van Heese, Eva M and Vriend, Chris and Wang, Jiun-Jie and Wiest, Roland and Yasuda, Clarissa L and Dagher, Alain",2026,Brain,10.1093/brain/awaf432,https://www.scopus.com/pages/publications/105043861378?origin=resultslist,2380 - 2394,149,7,Article,Cited by: 0; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True,Vo20262380,False
Mitarnun2025,ARTICLE,Cannabidiol and cognitive functions/inflammatory markers in Parkinson's disease: A double-blind randomized controlled trial at Buriram Hospital (CBD-PD-BRH trial),"Mitarnun, Witoon and Kanjanarangsichai, Auempa and Junlaor, Panomporn and Kongngern, Lisa and Mitarnun, Wenika and Pangwong, Wilasinee and Nonghan, Pawarin",2025,Parkinsonism and Related Disorders,10.1016/j.parkreldis.2025.107841,https://www.scopus.com/pages/publications/105002851630?origin=resultslist,,135,,Article,Cited by: 10,False,False,False,Mitarnun2025,False
Mohammad2024181,ARTICLE,Retinal optical coherence tomography changes as biomarkers for Parkinsonism duration and severity in the Kashmiri population,"Mohammad, Irtiqa and Rashid, Sabia and Sanie, Bashir A. and Ashraf, Shubana and Raina, Adnan F.",2024,Annals of Movement Disorders,10.4103/aomd.aomd_27_24,https://www.scopus.com/pages/publications/85212986483?origin=resultslist,181 - 188,7,3,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True,Mohammad2024181,False
Stojiljković20261,ARTICLE,Role of [123I]I-mIBG cardiac scintigraphy in the differential diagnosis of Parkinson’s disease — our experience,"Stojiljković, Milica and Šaranović, Dragana Šobić and Mišković, Nataša Dragašević and Odalović, Strahinja and Milojević, Isidora Grozdić and Petrović, Jelena and Petrović, Katja and Radivojević, Olga and Kotur, Milica and Artiko, Vera and Brajković, Leposava",2026,Nuclear Medicine Review,10.5603/nmr.111816,https://www.scopus.com/pages/publications/105047335836?origin=resultslist,1 - 7,29,,Article,Cited by: 0; All Open Access; Gold Open Access,True,True,False,Stojiljković20261,False
Argerich2024,ARTICLE,GPR37 processing in neurodegeneration: a potential marker for Parkinson’s Disease progression rate,"Argerich, Josep and Garma, Leonardo D. and López-Cano, Marc and Álvarez-Montoya, Paula and Gómez-Acero, Laura and Fernández-Dueñas, Víctor and Muñoz-Manchado, Ana B. and Aso, Ester and Boxer, Adam and Andres-Benito, Pol and Svenningsson, Per and Ciruela, Francisco",2024,npj Parkinson's Disease,10.1038/s41531-024-00788-x,https://www.scopus.com/pages/publications/85203422515?origin=resultslist,,10,1,Article,Cited by: 9; All Open Access; Gold Open Access; Green Open Access,True,True,True,Argerich2024,False
Gérard2025,ARTICLE,Tau PET Imaging With [18F]MK-6240: Limited Affinity for Primary Tauopathies and High Specificity for Alzheimer's Disease,"Gérard, Thomas and Colmant, Lise and Malotaux, Vincent and Salman, Yasmine and Huyghe, Lara and Quenon, Lisa and Boyer, Emilien and Dricot, Laurence and Ivanoiu, Adrian and Lhommel, Renaud and Hanseeuw, Bernard",2025,European Journal of Neurology,10.1111/ene.70068,https://www.scopus.com/pages/publications/85218926942?origin=resultslist,,32,2,Article,Cited by: 9; All Open Access; Gold Open Access; Green Open Access,True,True,True,Gérard2025,False
Rosso2024,ARTICLE,Case report: Personalizing the use of trazodone in real-world patients: a study of three cases of depression with comorbidities,"Rosso, Gianluca and Benatti, Beatrice and Pettorruso, Mauro and Sampogna, Gaia and Tomasetti, Carmine",2024,Frontiers in Psychiatry,10.3389/fpsyt.2024.1362221,https://www.scopus.com/pages/publications/85203796208?origin=resultslist,,15,,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True,Rosso2024,False
Brumberg2025926,ARTICLE,[18F]Florzolotau PET for the Differential Diagnosis of Parkinsonism in Patients with Suspected 4-Repeat Tauopathies,"Brumberg, Joachim and Schröter, Nils and Blazhenets, Ganna and Omrane, M. Aymen and Volz, Christian and Weiller, Cornelius and Rijntjes, Michel and Frings, Lars and Hellwig, Sabine and Jost, Wolfgang H. and Meyer, Philipp T.",2025,Journal of Nuclear Medicine,10.2967/jnumed.124.268956,https://www.scopus.com/pages/publications/105007326731?origin=resultslist,926 - 931,66,6,Article,Cited by: 5; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True,Brumberg2025926,False
Parmera2024238,ARTICLE,"Probable 4-Repeat Tauopathy Criteria Predict Brain Amyloid Negativity, Distinct Clinical Features, and FDG-PET/MRI Neurodegeneneration Patterns in Corticobasal Syndrome","Parmera, Jacy Bezerra and de Godoi Carneiro, Camila and de Almeida, Isabel Junqueira and de Oliveira, Marcos Castello Barbosa and Barbosa, Pedro Melo and Studart-Neto, Adalberto and Ono, Carla Rachel and Nitrini, Ricardo and Buchpiguel, Carlos Alberto and Barbosa, Egberto Reis and Brucki, Sonia Maria Dozzi and Coutinho, Artur Martins",2024,Movement Disorders Clinical Practice,10.1002/mdc3.13959,https://www.scopus.com/pages/publications/85181226587?origin=resultslist,238 - 247,11,3,Article,Cited by: 7; All Open Access; Bronze Open Access; Green Open Access,True,False,True,Parmera2024238,False
Nascimento2025,ARTICLE,"Cannabidiol improves L-DOPA-induced dyskinesia and modulates neuroinflammation and the endocannabinoid, endovanilloid and nitrergic systems","Nascimento, Glauce Crivelaro and Bálico, Gabriela Gonçalves and de Mattos, Bianca Andretto and Dos-Santos-Pereira, Mauricio and Oliveira, Igor Gustavo Carvalho and Queiroz, Maria Eugênia Costa and do Carmo Heck, Lilian and Navegantes, Luiz Carlos and Guimarães, Francisco Silveira and Del-Bel, Elaine",2025,Progress in Neuro-Psychopharmacology and Biological Psychiatry,10.1016/j.pnpbp.2025.111456,https://www.scopus.com/pages/publications/105011162614?origin=resultslist,,141,,Article,Cited by: 4,False,False,False,Nascimento2025,False
Caiza Asitimbay2025,ARTICLE,An Examination of the Application of Cannabis in Therapeutic Use for Parkinson’s syndrome; [Un análisis de la aplicación del cannabis en el uso terapéutico para el síndrome de Parkinson],"Caiza Asitimbay, Mónica Alexandra and Kapoor, Tarun and Maqsood, Ramish and Reddy, Pramod and Sahoo, Lulup Kumar and Aggarwal, Prateek and Lyngdoh, Nelson Nishant Kumar",2025,Health Leadership and Quality of Life,10.56294/hl2025772,https://www.scopus.com/pages/publications/105014442036?origin=resultslist,,4,,Article,Cited by: 0; All Open Access; Gold Open Access,True,True,False,Caiza Asitimbay2025,False
Munsar2025,ARTICLE,Fluoxetine-Induced Extrapyramidal Symptoms: A Rare Adverse Effect,"Munsar, Zoya and Imtiaz, Mariam and Hussain, Najeeb",2025,Primary Care Companion for CNS Disorders,10.4088/PCC.25cr03996,https://www.scopus.com/pages/publications/105020246556?origin=resultslist,,27,5,Article,Cited by: 0,False,False,False,Munsar2025,False
Rathod202515943,ARTICLE,β-Caryophyllene (CB2 agonist) mitigates rotenone-induced neurotoxicity and apoptosis in SH-SY5Y neuroblastoma cells via modulation of GSK-3β/NRF2/HO-1 axis,"Rathod, Sumit S. and Agrawal, Yogeeta O.",2025,Naunyn-Schmiedeberg's Archives of Pharmacology,10.1007/s00210-025-04281-x,https://www.scopus.com/pages/publications/105005805741?origin=resultslist,15943 - 15963,398,11,Article,Cited by: 6,False,False,False,Rathod202515943,False
Xue2024201,ARTICLE,Dissecting the genetic and causal relationship between sleep-related traits and common brain disorders,"Xue, Baiqiang and Jian, Xuemin and Peng, Lixia and Wu, Chuanhong and Fahira, Aamir and Syed, Ali Alamdar Shah and Xia, Disong and Wang, Baokun and Niu, Mingming and Jiang, Yajie and Ding, Yonghe and Gao, Chengwen and Zhao, Xiangzhong and Zhang, Qian and Shi, Yongyong and Li, Zhiqiang",2024,Sleep Medicine,10.1016/j.sleep.2024.04.032,https://www.scopus.com/pages/publications/85192465946?origin=resultslist,201 - 209,119,,Article,Cited by: 5,False,False,False,Xue2024201,False
Kubota2026,ARTICLE,Cannabis-Based Oil for Pain and Other Non-Motor Symptoms in Parkinson's Disease: A Randomized Controlled Trial,"Kubota, Gabriel T. and Parmera, Jacy B. and Deltreggia, Matheus and Martins, Pedro N. and Alves, Anna Letícia M. and de Falcone, Ananda C.M. and Santana, Ana Rosa and Falcão, Maria Alice P. and Dias, Mayara A. and Moreira, Larissa I. and de Fonseca Filho, Paulo C. and Figueiredo, Eberval G. and Barbosa, Egberto R. and Cury, Rubens G. and de Andrade, Daniel C.",2026,Movement Disorders,10.1002/mds.70449,https://www.scopus.com/pages/publications/105046847050?origin=resultslist,,,,Article,Cited by: 0; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True,Kubota2026,False
Priya2025,ARTICLE,"Exploring phytoconstituents for Parkinson’s disease: Insights from network pharmacology, molecular modeling and in vivo investigations","Priya, Shiva and Selvaraj, Divakar and Jain, Rashi and Kavyashree, G.S. and Soumya, V. and Gunasekaran, Venkatesh and Ramu, G. and Jayaram, Saravanan",2025,Thai Journal of Pharmaceutical Sciences,10.56808/3027-7922.3050,https://www.scopus.com/pages/publications/105026774871?origin=resultslist,,49,4,Article,Cited by: 0,False,False,False,Priya2025,False
