citekey,entry_type,title,author,year,journal,doi,url,pages,volume,number,scopus_type,note,open_access_flag,gold_oa,green_oa
Sabillón202170,ARTICLE,Effect of high-pressure processing on the microbial load and functionality of sugar-cookie dough,"Sabillón, Luis and Stratton, Jayne and Rose, Devin and Eskridge, Kent and Bianchini, Andréia",2021,Cereal Chemistry,10.1002/cche.10377,https://www.scopus.com/pages/publications/85097044527?origin=resultslist,70 - 80,98,1,Article,Cited by: 17,False,False,False
Vettickathadathil2026,ARTICLE,Effect of High-Pressure Processing on Refrigerated Storage Stability and Quality of Fresh Salmon Fillet,"Vettickathadathil, Greeshma Cyriac and Ramaswamy, Hosahalli S.",2026,Applied Sciences (Switzerland),10.3390/app16146925,https://www.scopus.com/pages/publications/105045990627?origin=resultslist,,16,14,Article,Cited by: 0; All Open Access; Gold Open Access,True,True,False
Rossi Ribeiro2026,ARTICLE,Enhancing shelf life of pumpkin pulp with natural-based preservative and high pressure processing,"Rossi Ribeiro, Luma and Leichtweis, Maria G. and Landgräber, Eva and Silva, Beatriz and Azevedo, Miguel and Pereira, Carla and Carocho, Márcio and Barros, Lillian and Schlüter, Oliver",2026,Frontiers in Food Science and Technology,10.3389/frfst.2026.1817509,https://www.scopus.com/pages/publications/105041198801?origin=resultslist,,6,,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
de Castro Leite20231,BOOK,Effect of High-Pressure Technologies on Enzymes: Science and Applications,"de Castro Leite, Bruno Ricardo and Tribst, Alline Artigiani Lima",2023,Effect of High-Pressure Technologies on Enzymes: Science and Applications,10.1016/C2021-0-01055-5,https://www.scopus.com/pages/publications/85152811616?origin=resultslist,1 - 443,,,Book,Cited by: 5,False,False,False
Alinovi2021,ARTICLE,Stabilization of Arthrospira platensis with high-pressure processing and thermal treatments: Effect on physico-chemical and microbiological quality,"Alinovi, Marcello and Bancalari, Elena and Martelli, Francesco and Cirlini, Martina and Rinaldi, Massimiliano",2021,Journal of Food Processing and Preservation,10.1111/jfpp.15912,https://www.scopus.com/pages/publications/85114311363?origin=resultslist,,45,11,Article,Cited by: 10,False,False,False
Iqbal2021495,BOOK,High-pressure processing for food preservation,"Iqbal, Aamir and Murtaza, Ayesha and Pinto, Carlos A. and Saraiva, Jorge A. and Liu, Xuan and Zhu, Zhenzhou and Lorenzo, Jose Manuel and Marszałek, Krystian",2021,"Innovative and Emerging Technologies in the Bio-marine Food Sector: Applications, Regulations, and Prospects",10.1016/B978-0-12-820096-4.00006-7,https://www.scopus.com/pages/publications/85138406662?origin=resultslist,495 - 518,,,Book chapter,Cited by: 15,False,False,False
Reddy2024,ARTICLE,"High-pressure processing for inactivation of enzymes, microbes, and its effect on nutritional composition of tender coconut water","Reddy, Nalla Bhanu Prakash and Buvaneswaran, Malini and Anto, Annet Mary and Sinija, V.R.",2024,Journal of Food Process Engineering,10.1111/jfpe.14624,https://www.scopus.com/pages/publications/85192000552?origin=resultslist,,47,5,Article,Cited by: 6,False,False,False
Al-Sharify2025,ARTICLE,Non-Thermal Technologies in Food Processing: Implications for Food Quality and Rheology,"Al-Sharify, Zainab T. and Al-Najjar, Shahad Z. and Anumudu, Christian Kosisochukwu and Hart, Abarasi and Miri, Taghi and Onyeaka, Helen",2025,Applied Sciences (Switzerland),10.3390/app15063049,https://www.scopus.com/pages/publications/105000892138?origin=resultslist,,15,6,Review,Cited by: 43; All Open Access; Gold Open Access; Green Open Access,True,True,True
Chauhan2025213,BOOK,"Advanced Non-Thermal Techniques in Fish Processing: Ultrasound, Ozone, Pulsed Light and High-Pressure Processing","Chauhan, Vivek and Singh, Arya and Iqbal, Gowhar and Shyni, K.",2025,"Fisheries Biology, Aquaculture and Post-Harvest Management: Volume 04",,https://www.scopus.com/pages/publications/105037291408?origin=resultslist,213 - 222,,,Book chapter,Cited by: 0,False,False,False
Fan2021362,ARTICLE,Quality of fresh and fresh-cut produce impacted by nonthermal physical technologies intended to enhance microbial safety,"Fan, Xuetong and Wang, Wenli",2021,Critical Reviews in Food Science and Nutrition,10.1080/10408398.2020.1816892,https://www.scopus.com/pages/publications/85091123142?origin=resultslist,362 - 382,62,2,Review,Cited by: 57,False,False,False
Mohammadi2025193,ARTICLE,"Production of date syrup using ohmic heating under vacuum: evaluating the effects of voltage gradient and pressure on energy consumption, efficiency and quality characteristics","Mohammadi, Pedram and Chayjan, Reza Amiri and Darvishi, Hosain",2025,Innovative Food Technologies,10.22104/IFT.2025,https://www.scopus.com/pages/publications/105013404846?origin=resultslist,193 - 211,12,2,Article,Cited by: 1,False,False,False
Tian202417,ARTICLE,Research advances in the application of plant proteins to plant-based cheese; [植物蛋白在植物基奶酪中的应用研究进展],"Tian, Huaixiang and Cheng, Juan and Chen, Chen and Yu, Haiyan and Yuan, Haibin and Lou, Xinman",2024,Nongye Gongcheng Xuebao/Transactions of the Chinese Society of Agricultural Engineering,10.11975/j.issn.1002-6819.202402092,https://www.scopus.com/pages/publications/85212226128?origin=resultslist,17 - 29,40,17,Review,Cited by: 1,False,False,False
Lohita2024285,ARTICLE,Novel Technologies for Shelf-Life Extension of Food Products as a Competitive Advantage: A Review,"Lohita, Beesetti and Srijaya, Mupparapu",2024,"Advances in Science, Technology and Innovation",10.1007/978-3-031-51647-4_24,https://www.scopus.com/pages/publications/85191435058?origin=resultslist,285 - 306,Part F2519,,Book chapter,Cited by: 84,False,False,False
Sun2022,ARTICLE,Hydrodynamic Cavitation: A Novel Non-Thermal Liquid Food Processing Technology,"Sun, Xun and You, Weibin and Wu, Yue and Tao, Yang and Yoon, Joon Yong and Zhang, Xinyan and Xuan, Xiaoxu",2022,Frontiers in Nutrition,10.3389/fnut.2022.843808,https://www.scopus.com/pages/publications/85127140145?origin=resultslist,,9,,Retracted,Cited by: 24; All Open Access; Gold Open Access; Green Open Access,True,True,True
Pratama20263311,ARTICLE,"Edible coatings and films in meat preservation: Materials, functional mechanisms, and technological challenges","Pratama, Bima Putra and Khairullah, Aswin Rafif and Effendi, Mustofa Helmi and Budiastuti, Budiastuti and Permatasari, Dian Ayu and Tyasningsih, Wiwiek and Rehman, Saifur and Ugbo, Emmanuel Nnabuike and Moses, Ikechukwu Benjamin and Kurniasih, Dea Anita Ariani and Wardhani, Bantari Wisynu Kusuma and Ma'ruf, Ilma Fauziah and Prihandani, Sri Suryatmiati and Febrianti, Erfina",2026,Veterinary World,10.14202/vetworld.2026.3311-3336,https://www.scopus.com/pages/publications/105046567640?origin=resultslist,3311 - 3336,19,8,Review,Cited by: 0; All Open Access; Gold Open Access,True,True,False
Alsalman2025169,BOOK,Biochemical Aspects of High-Pressure Food Processing,"Alsalman, Fatemah B. and Ramaswamy, Hosahalli",2025,Nonthermal Processing Technologies for Food: Second Edition,10.1002/9781119265665.ch9,https://www.scopus.com/pages/publications/105022045053?origin=resultslist,169 - 201,1,,Book chapter,Cited by: 0,False,False,False
Mukhtar2022,ARTICLE,"Potential impact of ultrasound, pulsed electric field, high-pressure processing and microfludization against thermal treatments preservation regarding sugarcane juice (Saccharum officinarum)","Mukhtar, Kinza and Nabi, Brera Ghulam and Arshad, Rai Naveed and Roobab, Ume and Yaseen, Bilal and Ranjha, Muhammad Modassar Ali Nawaz and Aadil, Rana Muhammad and Ibrahim, Salam A.",2022,Ultrasonics Sonochemistry,10.1016/j.ultsonch.2022.106194,https://www.scopus.com/pages/publications/85140023418?origin=resultslist,,90,,Review,Cited by: 77; All Open Access; Gold Open Access; Green Open Access,True,True,True
Serna-Hernández2025203,BOOK,Mathematical Modeling of High-Pressure Processing,"Serna-Hernández, Sergio Othón and Welti-Chanes, Jorge and Serment Moreno, Vinicio and Torres, José Antonio",2025,Nonthermal Processing Technologies for Food: Second Edition,10.1002/9781119265665.ch10,https://www.scopus.com/pages/publications/105022023718?origin=resultslist,203 - 219,1,,Book chapter,Cited by: 0,False,False,False
Wang2025351,ARTICLE,Effects Of Ultra-High Pressure and Thermal Treatment on Quality Characteristics of Prepared Mackerel Fish Balls,"Wang, Biaoshi and Hu, Xiaojun and Ma, Jingqiu and Xu, Ying",2025,American Journal of Biochemistry and Biotechnology,10.3844/ajbbsp.2025.351.361,https://www.scopus.com/pages/publications/105028067349?origin=resultslist,351 - 361,21,3,Article,Cited by: 0; All Open Access; Gold Open Access,True,True,False
Messens2023,ARTICLE,Use of risk assessment and predictive microbiology in regulatory science related to the scientific opinions of the EFSA BIOHAZ Panel,"Messens, Winy and Bover-Cid, Sara and Hempen, Michaela and Lindqvist, Roland and Nauta, Maarten and Skandamis, Panagiotis N. and Stella, Pietro and Koutsoumanis, Konstantinos",2023,International Journal of Food Microbiology,10.1016/j.ijfoodmicro.2023.110302,https://www.scopus.com/pages/publications/85163448356?origin=resultslist,,403,,Article,Cited by: 8; All Open Access; Green Open Access,True,False,True
Ordóñez2026,ARTICLE,"High hydrostatic pressure valorization of red pepper by-products: a sustainable strategy for enhancing safety, color stability, and bioactive compound preservation","Ordóñez, Miriam Sánchez and de Vaca, María Cabeza and Delgado-Adámez, Jonathan and García-Parra, Jesús and Bernabé, Rosario Ramírez",2026,Applied Food Research,10.1016/j.afres.2026.102300,https://www.scopus.com/pages/publications/105042785726?origin=resultslist,,6,2,Article,Cited by: 0; All Open Access; Gold Open Access,True,True,False
Vasilev2025199,ARTICLE,Mild technologies in meat processing: balancing nutritional quality and safety,"Vasilev, Dragan and Dimitrijević, Mirjana and Klun, Ivana and Uzelac, Aleksandra and Betić, Nikola and Suvajdžić, Branko and Karabasil, Neđeljko",2025,Meat Technology,10.18485/meattech.2025.66.3.31,https://www.scopus.com/pages/publications/105024469034?origin=resultslist,199 - 204,66,3,Review,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True
Torrents-Masoliver2024,ARTICLE,"Enumeration Agar, Acid Exposure and Sampling Time Are Relevant Factors Accounting for the High-Pressure Inactivation of Vegetative Pathogens in Fruit Puree","Torrents-Masoliver, Berta and Jofré, Anna and Ribas-Agustí, Albert and Bover-Cid, Sara",2024,Foods,10.3390/foods13162600,https://www.scopus.com/pages/publications/85202556015?origin=resultslist,,13,16,Article,Cited by: 6; All Open Access; Gold Open Access; Green Open Access,True,True,True
Pandiselvam2024,ARTICLE,"High pressure homogenization for preservation of liquid foods- Mechanisms, molecular modifications and recent developments","Pandiselvam, R. and Özaslan, Zeynep Tuğba and Sahni, Prashant and Khanashyam, Anandu Chandra and Kutlu, Naciye and Yilmaz, Merve Silanur and Isleroglu, Hilal and Ramniwas, Seema and Rustagi, Sarvesh",2024,Future Foods,10.1016/j.fufo.2024.100488,https://www.scopus.com/pages/publications/85210310909?origin=resultslist,,10,,Review,Cited by: 16; All Open Access; Gold Open Access,True,True,False
Okun2022177,ARTICLE,Pressure-Based Technologies: High Pressure Processing; Supercritical and Subcritical Fluid Processing,"Okun, Zoya and Shpigelman, Avi",2022,Food Engineering Series,10.1007/978-3-030-92415-7_5,https://www.scopus.com/pages/publications/85139028331?origin=resultslist,177 - 188,,,Book chapter,Cited by: 4,False,False,False
Jin202115,ARTICLE,Optimization of extrusion and stabilization treatment conditions for wheat aleurone layer; [小麦糊粉层粉的挤压稳定化处理条件优化],"Jin, Cancan and Wen, Jiping and Zhu, Huixue",2021,Journal of Henan University of Technology: Natural Science Edition,10.16433/j.1673-2383.2021.01.003,https://www.scopus.com/pages/publications/85164507761?origin=resultslist,15 - 21,42,1,Article,Cited by: 3,False,False,False
Verma2025,ARTICLE,Peptides From Animal and Fishery Byproducts: Uplifting the Functionality of Fifth Quarter,"Verma, Akhilesh Kumar and Umaraw, Pramila and Kumar, Pavan and Mehta, Nitin and Sharma, Neelesh and Kumar, Devendra and Sazili, Awis Qurni and Lee, Sung-Jin",2025,Food Science and Nutrition,10.1002/fsn3.70140,https://www.scopus.com/pages/publications/105003200247?origin=resultslist,,13,4,Review,Cited by: 13; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Zulli2024,ARTICLE,Exploring the efficacy of a novel high-pressure carbon dioxide method for food microbial inactivation on a synthetic matrix,"Zulli, Riccardo and Dittadi, Chiara and Santi, Fabio and Andrigo, Pietro and Zambon, Alessandro and Spilimbergo, Sara",2024,Innovative Food Science and Emerging Technologies,10.1016/j.ifset.2024.103765,https://www.scopus.com/pages/publications/85199894633?origin=resultslist,,96,,Article,Cited by: 5,False,False,False
Ojha20241914,ARTICLE,Microbial Growth and Physicochemical Quality Changes During Modified Atmosphere Storage of High Hydrostatic Pressure Processed Tenebrio molitor Paste,"Ojha, Shikha and Rossi, Giacomo and Pathak, Namrata and Durek, Julia and Mahajan, Pramod and Schlüter, Oliver K.",2024,Food and Bioprocess Technology,10.1007/s11947-023-03235-6,https://www.scopus.com/pages/publications/85174843424?origin=resultslist,1914 - 1925,17,7,Article,Cited by: 13,False,False,False
Prasad202313,BOOK,High-Pressure Processing: Novel Technology in Dairy Industry,"Prasad, Subhash and Ahuja, Kunalkumar",2023,Innovations In Dairy Sciences,,https://www.scopus.com/pages/publications/105042924213?origin=resultslist,13 - 25,,,Book chapter,Cited by: 0,False,False,False
Melhem2022,ARTICLE,High-Pressure Processing and Natural Antimicrobials Combined Treatments on Bacterial Inactivation in Cured Meat,"Melhem, Luiza Cecilia de Moraes and Do Rosario, Denes Kaic Alves and Monteiro, Maria Lúcia Guerra and Conte-Junior, Carlos Adam",2022,Sustainability (Switzerland),10.3390/su141710503,https://www.scopus.com/pages/publications/85137884086?origin=resultslist,,14,17,Article,Cited by: 12; All Open Access; Gold Open Access,True,True,False
Ali2021766,ARTICLE,Modern techniques efficacy on tofu processing: A review,"Ali, Fatma and Tian, Kangming and Wang, Zheng-Xiang",2021,Trends in Food Science and Technology,10.1016/j.tifs.2021.07.023,https://www.scopus.com/pages/publications/85114193274?origin=resultslist,766 - 785,116,,Review,Cited by: 64,False,False,False
Huang2021,ARTICLE,Synergistic antimicrobial effectiveness of plant essential oil and its application in seafood preservation: A review,"Huang, Xianpei and Lao, Yuli and Pan, Yifeng and Chen, Yiping and Zhao, Haiming and Gong, Liang and Xie, Nanbin and Mo, Ce-Hui",2021,Molecules,10.3390/molecules26020307,https://www.scopus.com/pages/publications/85099897842?origin=resultslist,,26,2,Review,Cited by: 75; All Open Access; Gold Open Access; Green Open Access,True,True,True
Bulut2021,ARTICLE,Inactivation of Escherichia coli K12 in phosphate buffer saline and orange juice by high hydrostatic pressure processing combined with freezing,"Bulut, Sami and Karatzas, Kimon A.G.",2021,LWT,10.1016/j.lwt.2020.110313,https://www.scopus.com/pages/publications/85092032232?origin=resultslist,,136,,Article,Cited by: 28; All Open Access; Green Open Access,True,False,True
Murtaza2024185,BOOK,Impact of High-Pressure Carbon Dioxide on the Processing of Fruits and Vegetables,"Murtaza, Ayesha and Iqbal, Aamir and Awan, Kanza Aziz and Tufail, Amber and Ali, Shinawar Waseem and Younas, Shoaib and Manzoor, M. Sajid",2024,Sustainable Postharvest Technologies for Fruits and Vegetables,10.1201/9781003370376-15,https://www.scopus.com/pages/publications/85201454834?origin=resultslist,185 - 196,,,Book chapter,Cited by: 0,False,False,False
Yang2024,ARTICLE,Microbial inactivation of pressure spray combined with high-voltage electrospray and its application in honey raspberry juice,"Yang, Dongmei and Wang, Bo and Wang, Yuchuan and Liu, Aiping and Liu, Jiguang and Zhang, Min",2024,International Journal of Food Microbiology,10.1016/j.ijfoodmicro.2024.110602,https://www.scopus.com/pages/publications/85184016076?origin=resultslist,,413,,Article,Cited by: 10,False,False,False
Baek2026,ARTICLE,Application of high hydrostatic pressure on the microbial and physicochemical characteristics of pork,"Baek, Ui-Bin and Kim, Hack-Youn",2026,Food Science of Animal Resources,10.1007/s44463-026-00091-8,https://www.scopus.com/pages/publications/105042820121?origin=resultslist,,46,1,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Zhao2026195,ARTICLE,"Shrimp: Nutrition, preservation and processing","Zhao, Yadong and Liu, Lu and Liu, Huanhuan and Zhang, Bin",2026,Advances in Food and Nutrition Research,10.1016/bs.afnr.2025.11.002,https://www.scopus.com/pages/publications/105023514158?origin=resultslist,195 - 231,119,,Book chapter,Cited by: 0,False,False,False
Nasharuddin2026,ARTICLE,Optimization of Fermentation and High Hydrostatic Pressure Processing for Enhanced Microbiological Preservation of Plant-Based Cheese Analogue,"Nasharuddin, Raja Arief Deli Raja and Utama, Gemilang Lara and Sikin, Adi Md and Andoyo, Robi",2026,Journal of Food Processing and Preservation,10.1155/jfpp/7349863,https://www.scopus.com/pages/publications/105046174146?origin=resultslist,,2026,1,Article,Cited by: 0; All Open Access; Hybrid Gold Open Access,True,True,False
Wang2023,ARTICLE,Ultraviolet-radiation technology for preservation of meat and meat products: Recent advances and future trends,"Wang, Jian and Chen, Junyu and Sun, Yangying and He, Jun and Zhou, Changyu and Xia, Qiang and Dang, Yali and Pan, Daodong and Du, Lihui",2023,Food Control,10.1016/j.foodcont.2023.109684,https://www.scopus.com/pages/publications/85148055636?origin=resultslist,,148,,Review,Cited by: 56,False,False,False
Yuan2025,ARTICLE,Synergistic effect of high pressure processing and lactic acid bacteria on freshness keeping of channel catfish (Ictalurus punctatus) fillets as sashimi,"Yuan, Jianwei and Qiu, Chunjiang and Zeng, Xuefeng",2025,International Journal of Food Properties,10.1080/10942912.2025.2587367,https://www.scopus.com/pages/publications/105022503165?origin=resultslist,,28,1,Article,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True
Baldelli2024,ARTICLE,"Effect of high-pressure on protein structure, refolding, and crystallization","Baldelli, Alberto and Shi, Jiahua and Singh, Anika and Guo, Yigong and Fathordoobady, Farahnaz and Amiri, Amir and Pratap-Singh, Anubhav",2024,Food Chemistry Advances,10.1016/j.focha.2024.100741,https://www.scopus.com/pages/publications/85196627909?origin=resultslist,,5,,Review,Cited by: 48; All Open Access; Gold Open Access,True,True,False
Chen2025103,ARTICLE,Inactivation of foodborne pathogens by non-thermal technologies,"Chen, Xiuqin and Feng, Jinsong and Ahn, Juhee and Vasilis, Valdramidis and Ding, Tian",2025,Advances in Food and Nutrition Research,10.1016/bs.afnr.2024.09.010,https://www.scopus.com/pages/publications/85206642358?origin=resultslist,103 - 132,113,,Article,Cited by: 3,False,False,False
Marçal2021,ARTICLE,Macroalgae-fortified sausages: Nutritional and quality aspects influenced by non-thermal high-pressure processing,"Marçal, Catarina and Pinto, Carlos A. and Silva, Artur M. S. and Monteiro, Carla and Saraiva, Jorge A. and Cardoso, Susana M.",2021,Foods,10.3390/foods10020209,https://www.scopus.com/pages/publications/85103058203?origin=resultslist,,10,2,Article,Cited by: 16; All Open Access; Gold Open Access; Green Open Access,True,True,True
Chen202337,ARTICLE,Antimicrobial Effect of High Pressure Processing Combined with Lauroyl Arginine Ethyl Ester Hydrochloride on Listeria innocua; [超高压联合月桂酰精氨酸乙酯盐酸盐对Listeria innocua的杀菌效果],"Chen, Junyu and Li, Ting and Li, Xiang and Rao, Lei and Wu, Xiaomeng",2023,Shipin Kexue/Food Science,10.7506/spkx1002-6630-20230630-242,https://www.scopus.com/pages/publications/85181455358?origin=resultslist,37 - 44,44,23,Article,Cited by: 0,False,False,False
Agriopoulou20231,ARTICLE,Recent Advances in High Pressure Processing of Milk and Milk Products-A review,"Agriopoulou, Sofia and Severoğlu, Merve and Varzakas, Theo and Özer, Hamdi Barbaros",2023,Tarim Bilimleri Dergisi,10.15832/ankutbd.1150112,https://www.scopus.com/pages/publications/85147833724?origin=resultslist,1 - 12,29,1,Review,Cited by: 6; All Open Access; Gold Open Access; Green Open Access,True,True,True
Castillo-Zamudio2021,ARTICLE,Use of high-power ultrasound combined with supercritical fluids for microbial inactivation in dry-cured ham,"Castillo-Zamudio, R.I. and Paniagua-Martínez, I. and Ortuño-Cases, C. and García-Alvarado, M.A. and Larrea, V. and Benedito, J.",2021,Innovative Food Science and Emerging Technologies,10.1016/j.ifset.2020.102557,https://www.scopus.com/pages/publications/85096197236?origin=resultslist,,67,,Article,Cited by: 21; All Open Access; Bronze Open Access; Green Open Access,True,False,True
Marszałek2021117,BOOK,Emerging Technologies and Their Mechanism of Action on Fermentation,"Marszałek, Krystian and Woźniak, Łukasz and Wiktor, Artur and Szczepańska, Justyna and Skąpska, Sylwia and Witrowa-Rajchert, Dorota and Saraiva, Jorge A. and Lorenzo, Jose M. and Barba, Francisco J.",2021,Fermentation Processes: Emerging and Conventional Technologies,10.1002/9781119505822.ch4,https://www.scopus.com/pages/publications/85143611330?origin=resultslist,117 - 144,,,Book chapter,Cited by: 5,False,False,False
Yang20211800,ARTICLE,High pressure processing combined with selected hurdles: Enhancement in the inactivation of vegetative microorganisms,"Yang, Peiqing and Rao, Lei and Zhao, Liang and Wu, Xiaomeng and Wang, Yongtao and Liao, Xiaojun",2021,Comprehensive Reviews in Food Science and Food Safety,10.1111/1541-4337.12724,https://www.scopus.com/pages/publications/85101048452?origin=resultslist,1800 - 1828,20,2,Review,Cited by: 69,False,False,False
Oftedal2026,ARTICLE,The phage shock protein response of Listeria monocytogenes influences tolerance to the multipeptide bacteriocin garvicin KS,"Oftedal, Thomas F. and Løvdal, Trond and Kjos, Morten",2026,Applied Microbiology and Biotechnology,10.1007/s00253-025-13691-z,https://www.scopus.com/pages/publications/105027310023?origin=resultslist,,110,1,Article,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True
Bao2024118,ARTICLE,Effect of processing technologies and storage conditions on quality changes in acidified Xiaomila; [加工方式和贮存条件对酸渍小米辣品质特性的影响],"Bao, Xi and Zhang, Shiyao and Xiao, Yue and Wang, Xinyu and Hu, Xiaosong and Yi, Junjie",2024,Food and Fermentation Industries,10.13995/j.cnki.11-1802/ts.037186,https://www.scopus.com/pages/publications/85207378911?origin=resultslist,118 - 127,50,17,Article,Cited by: 1,False,False,False
Park2022664,ARTICLE,Comparison of Nonthermal Decontamination Methods to Improve the Safety for Raw Beef Consumption,"Park, Sangeun and Park, Eunyoung and Yoon, Yohan",2022,Journal of Food Protection,10.4315/JFP-21-243,https://www.scopus.com/pages/publications/85128244926?origin=resultslist,664 - 670,85,4,Article,Cited by: 9; All Open Access; Bronze Open Access,True,False,False
Kavindya20269740,ARTICLE,Advances in non-thermal processing techniques and sensor-integration: real-time monitoring and control for food quality and safety,"Kavindya, Gaveshani and Alahakoon, Pavithra and Ranasinghe, Thilini and Chandrasekara, Dimuthu and Herath, Anupama and Bandara, Pramod",2026,Journal of Food Measurement and Characterization,10.1007/s11694-026-04439-y,https://www.scopus.com/pages/publications/105038548875?origin=resultslist,9740 - 9780,20,6,Review,Cited by: 0,False,False,False
Du2026,ARTICLE,"High-pressure processing and ultrasonic treatment in fruit and vegetable juices, meat, and seafood: mechanisms, matrix-dependent effects, and synergistic potential","Du, Yingfan and Zhou, Chunli and Yao, Leyi and Jiang, Yufan and Tan, Renqin and Su, Wei",2026,Journal of Food Measurement and Characterization,10.1007/s11694-026-04870-1,https://www.scopus.com/pages/publications/105048300200?origin=resultslist,,,,Review,Cited by: 0,False,False,False
Rysová2021,ARTICLE,Effect of salt content reduction on food processing technology,"Rysová, Jana and Šmídová, Zuzana",2021,Foods,10.3390/foods10092237,https://www.scopus.com/pages/publications/85115662765?origin=resultslist,,10,9,Review,Cited by: 72; All Open Access; Gold Open Access; Green Open Access,True,True,True
Rios2024,ARTICLE,A hurdle strategy based on the combination of non-thermal treatments to control diarrheagenic E. coli in cheese,"Rios, Edson A. and Ribeiro, Daniela C.S. and Otero, Andrés and Rodríguez-Calleja, Jose M.",2024,International Journal of Food Microbiology,10.1016/j.ijfoodmicro.2024.110859,https://www.scopus.com/pages/publications/85201752389?origin=resultslist,,425,,Article,Cited by: 2; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Tsagkaropoulou2024,ARTICLE,Microbial species and strain heterogeneity affect resistance to high pressure processing,"Tsagkaropoulou, Theocharia and Karatzas, Kimon Andreas G.",2024,Innovative Food Science and Emerging Technologies,10.1016/j.ifset.2024.103645,https://www.scopus.com/pages/publications/85189753130?origin=resultslist,,94,,Article,Cited by: 11; All Open Access; Green Open Access,True,False,True
Li2021,ARTICLE,"High pressure processing vs. Thermal pasteurization of whole concord grape puree: Effect on nutritional value, quality parameters and refrigerated shelf life","Li, Yuanyuan and Padilla-Zakour, Olga I.",2021,Foods,10.3390/foods10112608,https://www.scopus.com/pages/publications/85118475841?origin=resultslist,,10,11,Article,Cited by: 31; All Open Access; Gold Open Access; Green Open Access,True,True,True
Yang2025,ARTICLE,"Advancements in emerging non-thermal preservation techniques for aquatic products: A comprehensive review of mechanisms, applications, and future directions","Yang, Zhijun and Xiong, Qing and Yin, Tao and You, Juan and Xiong, Shanbai and Liu, Ru",2025,Innovative Food Science and Emerging Technologies,10.1016/j.ifset.2025.103996,https://www.scopus.com/pages/publications/86000622065?origin=resultslist,,102,,Review,Cited by: 13,False,False,False
Truong2023692,ARTICLE,Effects of High Pressure Treatment and Chitosan Coating on Selected Enzymatic Activities and Quality Indices of Barramundi (Lates calcarifer) Muscle,"Truong, Binh Q. and Buckow, Roman and Nguyen, Minh H.",2023,Journal of Aquatic Food Product Technology,10.1080/10498850.2023.2260799,https://www.scopus.com/pages/publications/85173004322?origin=resultslist,692 - 706,32,10,Article,Cited by: 1,False,False,False
Dey2022,ARTICLE,“Technological convergence” of preventive nutrition with non thermal processing,"Dey, Gargi and Ghosh, Annesha and Tangirala, Rajendra K.",2022,Journal of Food Processing and Preservation,10.1111/jfpp.16508,https://www.scopus.com/pages/publications/85126000051?origin=resultslist,,,,Review,Cited by: 2,False,False,False
Hashemi Moosavi2021,ARTICLE,A review of recent advances in the decontamination of mycotoxin and inactivation of fungi by ultrasound,"Hashemi Moosavi, Motahareh and Mousavi Khaneghah, Amin and Javanmardi, Fardin and Hadidi, Milad and Hadian, Zahra and Jafarzadeh, Shima and Huseyn, Elcin and Sant'Ana, Anderson S.",2021,Ultrasonics Sonochemistry,10.1016/j.ultsonch.2021.105755,https://www.scopus.com/pages/publications/85115409882?origin=resultslist,,79,,Review,Cited by: 55; All Open Access; Gold Open Access; Green Open Access,True,True,True
Pravallika2022,ARTICLE,Effect of nonthermal technologies on the shelf life of fruits and their products: A review on the recent trends: Shelf life of nonthermally treated fruit products,"Pravallika, Kosana and Chakraborty, Snehasis",2022,Applied Food Research,10.1016/j.afres.2022.100229,https://www.scopus.com/pages/publications/85140333621?origin=resultslist,,2,2,Review,Cited by: 32; All Open Access; Gold Open Access; Green Open Access,True,True,True
Adam2021,ARTICLE,Salmonella inactivation and rapid cooling of fresh cut apples by plasma integrated low-pressure cooling,"Adam, Abdullahi M. and Yadav, Barun and Prasad, Amritha and Gautam, Bina and Tsui, Ying and Roopesh, M.S.",2021,Food Research International,10.1016/j.foodres.2021.110464,https://www.scopus.com/pages/publications/85107691574?origin=resultslist,,147,,Article,Cited by: 16,False,False,False
Vignali20221729,ARTICLE,"Non-conventional Stabilization for Fruit and Vegetable Juices: Overview, Technological Constraints, and Energy Cost Comparison","Vignali, Giuseppe and Gozzi, Mario and Pelacci, Massimiliano and Stefanini, Roberta",2022,Food and Bioprocess Technology,10.1007/s11947-022-02772-w,https://www.scopus.com/pages/publications/85127284551?origin=resultslist,1729 - 1747,15,8,Review,Cited by: 44; All Open Access; Hybrid Gold Open Access,True,True,False
Alp20211333,ARTICLE,The microbiological quality of various foods dried by applying different drying methods: a review,"Alp, Duygu and Bulantekin, Özcan",2021,European Food Research and Technology,10.1007/s00217-021-03731-z,https://www.scopus.com/pages/publications/85103678152?origin=resultslist,1333 - 1343,247,6,Review,Cited by: 228; All Open Access; Bronze Open Access; Green Open Access,True,False,True
