citekey,entry_type,title,author,year,journal,doi,url,pages,volume,number,scopus_type,note,open_access_flag,gold_oa,green_oa
Heinz2026,ARTICLE,Learning Mechanisms in Alcohol Use Disorders,"Heinz, Andreas and Icoez, Selin and Treusch, Yvonne and di Chiara, Gaetano and Halil, Melissa G.",2026,Addiction Biology,10.1111/adb.70168,https://www.scopus.com/pages/publications/105041930673?origin=resultslist,,31,6,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Qiu20268651,ARTICLE,Stearic acid-modified PSMA-targeting peptide–drug conjugate for long-acting prostate cancer therapy,"Qiu, Ziwen and Zheng, Xiaorui and Pan, Shoumei and Zhong, Yingtao and Chen, Xiayun and Wen, Xuejun and Chen, Xin and Li, Shiying and Cheng, Hong and Chen, Xiaoyuan",2026,Chemical Science,10.1039/d5sc08259e,https://www.scopus.com/pages/publications/105032218279?origin=resultslist,8651 - 8661,17,17,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Virani20251857,ARTICLE,Canadian Cardiovascular Society/Canadian Heart Failure Society 2025 Guideline Update for Pharmacologic Management of Heart Failure With Nonreduced Ejection Fraction (LVEF > 40%),"Virani, Sean and Zieroth, Shelley and Aleksova, Natasha and Anderson, Kim and Clarke, Brian and Ducharme, Anique and Ezekowitz, Justin A. and Foroutan, Farid and Giannetti, Nadia and Jain, Rahul and Lee, Douglas and Lepage, Serge and Lyons, Kristin and McDonald, Michael and McGuinty, Caroline and Mielniczuk, Lisa and O’Meara, Eileen and Poon, Stephanie and Siatecki, Kyla and Swiggum, Elizabeth and Toma, Mustafa and Turgeon, Ricky D. and Bains, Marc and Davis, Margot K. and De, Sabe and Fine, Nowell and Heshka, Jodi and Keen, Sabina and King, Alexandra and Lavoie, Andrea and Mak, Susanna and McCleary, Lynn and Outbih, Oussama and Pike, Rodolfo and Sharma, Abhinav and Van Spall, Harriette G.C. and Yip, Amelia Ming Ching",2025,Canadian Journal of Cardiology,10.1016/j.cjca.2025.07.027,https://www.scopus.com/pages/publications/105019413934?origin=resultslist,1857 - 1874,41,10,Article,Cited by: 14; All Open Access; Bronze Open Access,True,False,False
Arduino2026,ARTICLE,Microfluidic-assisted formulation of hydrophobic ion pairing-based solid lipid nanoparticles for semaglutide delivery,"Arduino, Ilaria and Iacobazzi, Rosa Maria and Pontrelli, Alessia and Racaniello, Giuseppe Francesco and Siliqi, Dritan and Tiboni, Mattia and Cutrignelli, Annalisa and Lopedota, Angela Assunta and Denora, Nunzio",2026,International Journal of Pharmaceutics,10.1016/j.ijpharm.2026.127291,https://www.scopus.com/pages/publications/105048555901?origin=resultslist,,703,,Article,Cited by: 0; All Open Access; Hybrid Gold Open Access,True,True,False
Dahan2026,ARTICLE,Is Oral Semaglutide a Good Fit for Patients After Metabolic Bariatric Surgery? A Biopharmaceutical Mechanistic Perspective,"Dahan, Almog Eliyahu and Azran, Carmil and Dahan, Arik",2026,Pharmaceutics,10.3390/pharmaceutics18040466,https://www.scopus.com/pages/publications/105037860645?origin=resultslist,,18,4,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Fragozo-Ramos2025,ARTICLE,"GIP/GLP-1RA as adjunctive to automated insulin delivery in adults with Type 1 diabetes (the AID-JUNCT trial): Study protocol for a prospective, randomized, clinical trial","Fragozo-Ramos, Maria Carolina and Schenker, Gabriela and Hepprich, Matthias and Gallo-Villegas, Jaime and Züger, Thomas and Garcia-Tirado, Jose",2025,PLOS ONE,10.1371/journal.pone.0335060,https://www.scopus.com/pages/publications/105019187788?origin=resultslist,,20,10 October,Article,Cited by: 2; All Open Access; Gold Open Access; Green Open Access,True,True,True
Lassen20241762,ARTICLE,"Cardiovascular-kidney-metabolic overlap in heart failure with preserved ejection fraction: Cardiac structure and function, clinical outcomes, and response to sacubitril/valsartan in PARAGON-HF","Lassen, Mats C.H. and Ostrominski, John W. and Claggett, Brian L. and Packer, Milton and Zile, Michael and Desai, Akshay S. and Shah, Amil M. and Cikes, Maja and Merkely, Bela and Gori, Mauro and Wang, Xiaowen and Hegde, Sheila M. and Pfeffer, Marc A. and Lefkowitz, Martin and McMurray, John J.V. and Solomon, Scott D. and Vaduganathan, Muthiah",2024,European Journal of Heart Failure,10.1002/ejhf.3304,https://www.scopus.com/pages/publications/85197157488?origin=resultslist,1762 - 1774,26,8,Article,Cited by: 23; All Open Access; Bronze Open Access; Green Open Access,True,False,True
Pinto2024621,ARTICLE,Nanoparticles targeting the intestinal Fc receptor enhance intestinal cellular trafficking of semaglutide,"Pinto, Soraia and Hosseini, Mahya and Buckley, Stephen T. and Yin, Wen and Garousi, Javad and Gräslund, Torbjörn and van Ijzendoorn, Sven and Santos, Hélder A. and Sarmento, Bruno",2024,Journal of Controlled Release,10.1016/j.jconrel.2024.01.015,https://www.scopus.com/pages/publications/85182731048?origin=resultslist,621 - 636,366,,Article,Cited by: 41; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Yang2025,ARTICLE,Design of potent and proteolytically stable double biaryl-stapled GLP-1R/GIPR peptide dual agonists,"Yang, Yifang and Lin, Qing",2025,Bioorganic and Medicinal Chemistry,10.1016/j.bmc.2025.118215,https://www.scopus.com/pages/publications/105003749350?origin=resultslist,,125,,Article,Cited by: 2; All Open Access; Green Open Access,True,False,True
Liu20241,ARTICLE,Efficacy of powder of ginsengporia and atractylodis macrocephalae combined with aerobic exercise in the treatment of obese T2DM: A randomized controlled clinical trial,"Liu, GuoXiang and Das, Sreemoy Kanti",2024,Electronic Journal of Biotechnology,10.1016/j.ejbt.2024.04.006,https://www.scopus.com/pages/publications/85197372099?origin=resultslist,1 - 9,71,,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Wu20256463,ARTICLE,Brain Delivery Strategies for Biomacromolecular Drugs: Intranasal Administration,"Wu, Huanhuan and Li, Chenyu and Yuan, Hong and Zhao, Jingyuan and Li, Shuai",2025,International Journal of Nanomedicine,10.2147/IJN.S520768,https://www.scopus.com/pages/publications/105006949745?origin=resultslist,6463 - 6487,20,,Article,Cited by: 23; All Open Access; Gold Open Access; Green Open Access,True,True,True
Deusch20257344,ARTICLE,Coated glucose microbeads stimulate enteric hormone release and improve glucose tolerance in Phase 1 and 2 clinical trials,"Deusch, Kai and Deboek, Arthur and Sina, Christian and Capo-Velez, Coral and Alicea, Vivianette and Duller, Stephan and Grafe, Susanne and Lidington, Darcy and Hanchard, Julia and Bolz, Steffen-Sebastian",2025,"Diabetes, Obesity and Metabolism",10.1111/dom.70135,https://www.scopus.com/pages/publications/105016798065?origin=resultslist,7344 - 7354,27,12,Article,Cited by: 0; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Sarwinska2025,ARTICLE,Real-life dosing conditions in older adults and geriatric patients in Poland – An international questionnaire study to investigate the regional differences in drug intake behaviour in the older population,"Sarwinska, Dorota and Miller, Marta and Arendt, Jagoda and Markiewicz, Michał and Michta, Katarzyna and Grimm, Michael and Balwicki, Łukasz and Weitschies, Werner",2025,European Journal of Pharmaceutical Sciences,10.1016/j.ejps.2024.107001,https://www.scopus.com/pages/publications/85213880605?origin=resultslist,,206,,Article,Cited by: 4; All Open Access; Gold Open Access,True,True,False
Kweon20242973,ARTICLE,Coordinated ASBT and EGFR Mechanisms for Optimized Liraglutide Nanoformulation Absorption in the GI Tract,"Kweon, Seho and Park, Seong Jin and Lee, Ha Kyeong and Kang, Seo Hee and Chang, Kwan-Young and Choi, Jeong Uk and Park, Jooho and Shim, Jung-Hyun and Park, Jin Woo and Byun, Youngro",2024,International Journal of Nanomedicine,10.2147/IJN.S442617,https://www.scopus.com/pages/publications/85188825547?origin=resultslist,2973 - 2992,19,,Article,Cited by: 13; All Open Access; Gold Open Access; Green Open Access,True,True,True
Park202613454,ARTICLE,Boosting peptide half-life: enabling efficient generation of Fc–peptide conjugates,"Park, Mahri and Dannheim, Friederike M. and Papworth, Monika A. and Kay, Richard and Tsonou, Elpida and Trajkovski, Daniel and Walsh, Stephen J. and Hovdal, Daniel and Wharton, Thomas and Nassoy, Anne-Chloe and Parker, Jeremy S. and Spring, David R.",2026,Chemical Science,10.1039/d6sc02646j,https://www.scopus.com/pages/publications/105040987704?origin=resultslist,13454 - 13464,17,27,Article,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True
Huang2024,ARTICLE,Construction and Identification of a Breast Bioreactor for Human-Derived Hypoglycemic Protein Amylin,"Huang, Kongwei and Yan, Xiuying and Li, Zhipeng and Liu, Fuhang and Cui, Kuiqing and Liu, Qingyou",2024,Life,10.3390/life14020191,https://www.scopus.com/pages/publications/85193293259?origin=resultslist,,14,2,Article,Cited by: 2; All Open Access; Gold Open Access; Green Open Access,True,True,True
Agarwal20257,ARTICLE,Diabetes and Glucose Management in People on Hemodialysis,"Agarwal, Shubham and Mader, Julia K. and Arevalo, Giuliana and Avula, Sreekant and Chavez, Efren and Sloan, Lance A. and Galindo, Rodolfo J.",2025,Diabetes Spectrum,10.2337/dsi24-0015,https://www.scopus.com/pages/publications/85219496383?origin=resultslist,7 - 18,38,1,Article,Cited by: 4; All Open Access; Green Open Access,True,False,True
Ruggiero2024,ARTICLE,Glucagon-like Peptide-1 Receptor Agonists and Suicidal Ideation: Analysis of Real-Word Data Collected in the European Pharmacovigilance Database,"Ruggiero, Rosanna and Mascolo, Annamaria and Spezzaferri, Angela and Carpentieri, Claudia and Torella, Daniele and Sportiello, Liberata and Rossi, Francesco and Paolisso, Giuseppe and Capuano, Annalisa",2024,Pharmaceuticals,10.3390/ph17020147,https://www.scopus.com/pages/publications/85186113294?origin=resultslist,,17,2,Article,Cited by: 58; All Open Access; Gold Open Access; Green Open Access,True,True,True
Shen2025,ARTICLE,Understanding the risk of diabetic retinopathy from glucagon-like peptide-1 receptor agonists: a Mendelian randomization study and systematic review of European populations,"Shen, Baixuan and Wang, Wanying and Guo, Yuanhui and Chen, Zilong and Liu, Chuanxin and Huang, Jiarui and Li, Ying",2025,Diabetology and Metabolic Syndrome,10.1186/s13098-025-01878-3,https://www.scopus.com/pages/publications/105013771215?origin=resultslist,,17,1,Article,Cited by: 3; All Open Access; Gold Open Access; Green Open Access,True,True,True
Osama2026,ARTICLE,Melatonin Mitigates Central Sensitization and Nociplastic Pain in Spinal Cord and Dorsal Root Ganglia of FM Rat Model: Modulation of SIRT1/PGC-1α/MAPK/NF-κB Signaling,"Osama, Jehad and El-Gazar, Amira A. and Ragab, Ghada M. and EL-Sayed, Nesrine S. and Kamel, Ahmed S.",2026,Journal of Neuroimmune Pharmacology,10.1007/s11481-025-10274-7,https://www.scopus.com/pages/publications/105029983365?origin=resultslist,,21,1,Article,Cited by: 2; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Abdallah20254286,ARTICLE,Interest in Treatment with GLP-1 Receptor Agonists for the Management of Insufficient Weight Loss or Weight Regain After Bariatric Surgery,"Abdallah, Hussein and Klink, Wissam Hadi and Derienne, Joseph and Voican, Cosmin and Perlemuter, Gabriel and Courie, Rodi and Dagher, Ibrahim and Tranchart, Hadrien",2025,Obesity Surgery,10.1007/s11695-025-08210-y,https://www.scopus.com/pages/publications/105015487326?origin=resultslist,4286 - 4291,35,10,Article,Cited by: 6; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Nalbandian2026,ARTICLE,15-PGDH inhibition promotes muscle repair and strength recovery during GLP-1 receptor agonist–induced weight loss,"Nalbandian, Minas and Lone, Jameel and Le Moal, Emmeran and Kim, Ireh and Jeuris, Kaitlin and Li, Yutong Kelly and Kraft, Peggy and Zhao, Meng and Koleckar, Kassie and Zhang, Zeyuan and Svensson, Katrin J. and Blau, Helen M.",2026,Proceedings of the National Academy of Sciences of the United States of America,10.1073/pnas.2606533123,https://www.scopus.com/pages/publications/105041180437?origin=resultslist,,123,23,Article,Cited by: 1; All Open Access; Green Open Access,True,False,True
Xian2025,ARTICLE,Advances in Homing Peptide Targeted Therapies,"Xian, Xiaohong and Ren, Qingmiao and Du, Haiyun and Qi, Yaya and Yan, Jiexi",2025,International Journal of Peptide Research and Therapeutics,10.1007/s10989-024-10682-y,https://www.scopus.com/pages/publications/85219442449?origin=resultslist,,31,3,Article,Cited by: 7; All Open Access; Hybrid Gold Open Access,True,True,False
Tarawneh2026,ARTICLE,Glycation at the Gate: A Brain Endothelial Glycocalyx Model and Therapeutic Roadmap for Alzheimer’s Disease,"Tarawneh, Rawan",2026,Biomedicines,10.3390/biomedicines14081794,https://www.scopus.com/pages/publications/105048552780?origin=resultslist,,14,8,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Chowdhary2024540,ARTICLE,Liraglutide Improves Myocardial Perfusion and Energetics and Exercise Tolerance in Patients With Type 2 Diabetes,"Chowdhary, Amrit and Thirunavukarasu, Sharmaine and Joseph, Tobin and Jex, Nicholas and Kotha, Sindhoora and Giannoudi, Marilena and Procter, Henry and Cash, Lizette and Akkaya, Sevval and Broadbent, David and Xue, Hui and Swoboda, Peter and Valkovič, Ladislav and Kellman, Peter and Plein, Sven and Rider, Oliver J. and Neubauer, Stefan and Greenwood, John P. and Levelt, Eylem",2024,Journal of the American College of Cardiology,10.1016/j.jacc.2024.04.064,https://www.scopus.com/pages/publications/85199008891?origin=resultslist,540 - 557,84,6,Article,Cited by: 26; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Al Hayek2026,ARTICLE,Comparative Clinical and Metabolic Outcomes of GLP-1 Receptor Agonists Versus SGLT2 Inhibitors in Type 1 Diabetes: A Retrospective Cohort Study from Saudi Arabia,"Al Hayek, Ayman and Robert, Asirvatham Alwin and Al Burayk, Abdullah Khalid and Alwadai, Abdulrhman Nasser and Almutairi, Asma Mutni and Shabani, Abdullah Ali and Al Dawish, Mohamed Abdulaziz",2026,Current Diabetes Reviews,10.2174/0115733998428827251223081042,https://www.scopus.com/pages/publications/105037073483?origin=resultslist,,22,10,Article,Cited by: 0; All Open Access; Hybrid Gold Open Access,True,True,False
Tsuji20263031,ARTICLE,Affinity enhancement of polo-like kinase 1 polo-box domain-binding peptides by N-methylation and lipidation,"Tsuji, Kohei and Bai, Kenan and Huang, Xueyuan and Tamamura, Hirokazu",2026,Organic and Biomolecular Chemistry,10.1039/d6ob00193a,https://www.scopus.com/pages/publications/105033815692?origin=resultslist,3031 - 3039,24,14,Article,Cited by: 0; All Open Access; Hybrid Gold Open Access,True,True,False
Klotsman2024,ARTICLE,Drug release profile of a novel exenatide long-term drug delivery system (OKV-119) administered to cats,"Klotsman, Michael and Anderson, Wayne H. and Gilor, Chen",2024,BMC Veterinary Research,10.1186/s12917-024-04051-6,https://www.scopus.com/pages/publications/85193604467?origin=resultslist,,20,1,Article,Cited by: 4; All Open Access; Gold Open Access; Green Open Access,True,True,True
Colston2025,ARTICLE,Permeation enhancer-induced membrane defects assist the oral absorption of peptide drugs,"Colston, Kyle J. and Faivre, Kyle T. and Schneebeli, Severin T.",2025,Nature Communications,10.1038/s41467-025-64891-0,https://www.scopus.com/pages/publications/105020200145?origin=resultslist,,16,1,Article,Cited by: 10; All Open Access; Gold Open Access; Green Open Access,True,True,True
Bonga20251,ARTICLE,"Incretin Analogues for Weight Reduction in Non-Diabetic Obese: A Review of Liraglutide, Semaglutide, and Tirzepatide Beyond Glycemic Control","Bonga, Krishna Nikhila and Padhan, Milan",2025,Rambam Maimonides Medical Journal,10.5041/RMMJ.10565,https://www.scopus.com/pages/publications/105038273670?origin=resultslist,1 - 32,17,1,Article,Cited by: 2; All Open Access; Gold Open Access; Green Open Access,True,True,True
Richards2025,ARTICLE,Semaglutide and Tirzepatide in a Remote Weight Management Program: 12-Month Retrospective Observational Study,"Richards, Rebecca and Lunt, William and Whitman, Michael and Spaltro, Giulia and Hall, Rachel",2025,JMIR Formative Research,10.2196/81912,https://www.scopus.com/pages/publications/105015578395?origin=resultslist,,9,,Article,Cited by: 3; All Open Access; Gold Open Access; Green Open Access,True,True,True
Porth2024,ARTICLE,"Monitoring what matters to people with diabetes: Do we underestimate the importance of behaviour, attitude, and well-being?","Porth, Ann-Kristin and Seidler, Yuki and Long, Preston Alexander and Huberts, Anouk Sjoukje and Hamilton, Kathryn and Stamm, Tanja and Kautzky-Willer, Alexandra",2024,Patient Education and Counseling,10.1016/j.pec.2024.108377,https://www.scopus.com/pages/publications/85199553696?origin=resultslist,,128,,Article,Cited by: 3; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Robinson2026,ARTICLE,Metabolic Outcomes in Patients With Type 2 Diabetes Prescribed Incretin-Based Therapy and Referred or Not to a Weight Management Clinic: A Single-Center Retrospective Analyses,"Robinson, Kathleen M. and Rodriguez, Stephanie H. and Pedagarla, Cyril and Eyck, Patrick Ten and Correia, Marcelo and Dokun, Ayotunde",2026,Obesity Science and Practice,10.1002/osp4.70114,https://www.scopus.com/pages/publications/105027047412?origin=resultslist,,12,1,Article,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True
Son202610,ARTICLE,Glucagon-like peptide-1–based pharmacological treatment of obesity: a narrative review,"Son, Jang Won",2026,Journal of the Korean Medical Association,10.5124/jkma.25.0138,https://www.scopus.com/pages/publications/105029872556?origin=resultslist,10 - 27,69,1,Article,Cited by: 1; All Open Access; Gold Open Access,True,True,False
Chung202638,ARTICLE,Amylin Revisited: A 5-Year Perspective on Its Emerging Role in the Treatment of Diabesity,"Chung, Chae Won and Kim, Jaetaek",2026,Journal of Obesity and Metabolic Syndrome,10.7570/JOMES25085,https://www.scopus.com/pages/publications/105037913050?origin=resultslist,38 - 48,35,1,Article,Cited by: 3; All Open Access; Gold Open Access; Green Open Access,True,True,True
Dong2025,ARTICLE,"Mazdutide, a dual agonist targeting GLP-1R and GCGR, mitigates diabetes-associated cognitive dysfunction: mechanistic insights from multi-omics analysis","Dong, Wanqing and Bai, Jie and Yuan, Qibin and Zhang, Yingyu and Zhang, Yongjiang and Zhang, Ziyue and Yang, Maoxing and Li, Hanxiao and Zhao, Ziyue and Jiang, Hongwei",2025,eBioMedicine,10.1016/j.ebiom.2025.105791,https://www.scopus.com/pages/publications/105007293697?origin=resultslist,,117,,Article,Cited by: 21; All Open Access; Gold Open Access; Green Open Access,True,True,True
Elbermawy2026,ARTICLE,Synergistic Neuroprotection in Tauopathic Mice via Green-Synthesized Silver Nanoparticles Co-delivering Methylene Blue and Moringa oleifera,"Elbermawy, Yasmin and EL-Desouky, Sara and Arafa, Reem K. and Elfarrash, Sara and Bassiouny, Ahmad",2026,Molecular Neurobiology,10.1007/s12035-025-05534-9,https://www.scopus.com/pages/publications/105026116117?origin=resultslist,,63,1,Article,Cited by: 1; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Chen2024,ARTICLE,Real-world effectiveness of GLP-1 receptor agonist-based treatment strategies on “time in range” in patients with type 2 diabetes,"Chen, Yongru and Chen, Jingxian and Zhang, Shuo and Zhu, Dan and Deng, Feiying and Zuo, Rui and Hu, Yufei and Zhao, Yue and Duan, Yale and Lin, Benwei and Chen, Fengwu and Liang, Yun and Zheng, Jiaxiong and Khan, Barkat Ali and Hou, Kaijian",2024,Frontiers in Pharmacology,10.3389/fphar.2024.1370594,https://www.scopus.com/pages/publications/85188240268?origin=resultslist,,15,,Article,Cited by: 3; All Open Access; Gold Open Access; Green Open Access,True,True,True
2025S283,ARTICLE,14. Children and adolescents: Standards of care in diabetes—2025,,2025,Diabetes Care,10.2337/dc25-S014,https://www.scopus.com/pages/publications/85212244299?origin=resultslist,S283 - S305,48,,Article,Cited by: 134; All Open Access; Green Open Access,True,False,True
Fallot202620582,ARTICLE,Glucagon-Like Peptide-1 Receptor Agonists Inhibit the Initiation of Toxic Amyloid-β42 Aggregation,"Fallot, Lucas B. and Anderson, Carol A. and Pinc, Johnathan R. and Stevenson, Alisdair and Schleck, Mary Claire and Hawryschuk, Ethan and Li, Owen Z. and Palchak, Julia C. and Toole, Justin R. and Kubiak II, Robert W. and Dear, Alexander J. and Michaels, Thomas C. T. and Limbocker, Ryan",2026,Journal of the American Chemical Society,10.1021/jacs.6c01289,https://www.scopus.com/pages/publications/105040589408?origin=resultslist,20582 - 20599,148,20,Article,Cited by: 0; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Singh20263158,ARTICLE,Engineering Marker-Free Lettuce Chloroplast Genome to Express Functional Glucagon-Like Peptide-1 Receptor Agonists Exenatide and Lixisenatide,"Singh, Rahul and Daniell, Henry",2026,Plant Biotechnology Journal,10.1111/pbi.70554,https://www.scopus.com/pages/publications/105028243985?origin=resultslist,3158 - 3171,24,5,Article,Cited by: 3; All Open Access; Gold Open Access; Green Open Access,True,True,True
Shapira-Furman2024,ARTICLE,The Synthesis of SNAC Phenolate Salts and the Effect on Oral Bioavailability of Semaglutide,"Shapira-Furman, Tovi and Bar-Hai, Ayala and Hoffman, Amnon and Domb, Abraham J.",2024,Molecules,10.3390/molecules29163909,https://www.scopus.com/pages/publications/85202647208?origin=resultslist,,29,16,Article,Cited by: 6; All Open Access; Gold Open Access; Green Open Access,True,True,True
Wang2026,ARTICLE,Lifestyle and prognosis after percutaneous coronary intervention: from revascularization to long-term management,"Wang, Yuhao and Ma, Jiaying and Hu, Yuchang and Desjardins, Clémence and Chen, Zhangling",2026,Vessel Plus,10.20517/2574-1209.2026.31,https://www.scopus.com/pages/publications/105050230864?origin=resultslist,,10,,Article,Cited by: 0; All Open Access; Gold Open Access,True,True,False
Fan2025,ARTICLE,Spatiotemperal Dynamics of Osteoarthritis: Bridging Insights from Bench to Bedside,"Fan, Xiwei and Xu, Hong and Prasadam, Indira and Sun, Antonia Rujia and Wu, Xiaoxin and Crawford, Ross and Wang, Yanping and Mao, Xinzhan",2025,Aging and Disease,10.14336/AD.2024.1538,https://www.scopus.com/pages/publications/105005887455?origin=resultslist,,16,6,Article,Cited by: 7; All Open Access; Gold Open Access; Green Open Access,True,True,True
Kohler20243618,ARTICLE,Comparison of Protocols to Test Peptide Stability in Blood Plasma and Cell Culture Supernatants,"Kohler, Anna and Jülke, Eva-Maria and Stichel, Jan and Beck-Sickinger, Annette G.",2024,ACS Pharmacology and Translational Science,10.1021/acsptsci.4c00503,https://www.scopus.com/pages/publications/85206489036?origin=resultslist,3618 - 3625,7,11,Article,Cited by: 14; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Khan2026536,ARTICLE,Deciphering Mental Illness: Neurons vs. Neuroglia,"Khan, Arif and Prakash, Rashmi and Arora, Anshu and Prasad, Aishwarya",2026,Journal of Clinical Psychopharmacology,10.1097/JCP.0000000000002216,https://www.scopus.com/pages/publications/105044460379?origin=resultslist,536 - 548,46,5,Article,Cited by: 0; All Open Access; Green Open Access; Hybrid Gold Open Access,True,True,True
Holtrop2025,ARTICLE,Primary care patient and practice member perspectives on weight loss medications: challenges and opportunities,"Holtrop, Jodi Summers and Tietbohl, Caroline and Perreault, Leigh and Connelly, Lauri and Smith, Peter C. and Williams, Johnny",2025,Frontiers in Medicine,10.3389/fmed.2025.1584799,https://www.scopus.com/pages/publications/105010923212?origin=resultslist,,12,,Article,Cited by: 6; All Open Access; Gold Open Access; Green Open Access,True,True,True
Talay20240,ARTICLE,Effectiveness and Side Effect Incidence in a Real-World Digital Weight-Loss Service Using Compounded Semaglutide: A Retrospective Comparative Study,"Talay, Louis and Vickers, Matt",2024,Obesities,10.3390/obesities4040032,https://www.scopus.com/pages/publications/85217425947?origin=resultslist,0,4,4,Article,Cited by: 1; All Open Access; Gold Open Access; Green Open Access,True,True,True
Nosair2025,ARTICLE,Staphyloxanthin loaded niosomal nanocarrier augments its anthelmintic activity against Trichinella spiralis infection in mice,"Nosair, Ahmed M. and Abdelaziz, Ahmed A. and Abo-Kamar, Amal M. and Zoghroban, Hager S. and Farghali, Mahmoud H. and Al-Madboly, Lamiaa A.",2025,Scientific Reports,10.1038/s41598-025-17936-9,https://www.scopus.com/pages/publications/105015748409?origin=resultslist,,15,1,Article,Cited by: 2; All Open Access; Gold Open Access; Green Open Access,True,True,True
Collins2026,ARTICLE,The gut microbiome modulates the lipase-mediated digestion of dietary lipid emulsions,"Collins, Kate and Donnellan, Leigh and Asif, Zarnab and Chan, Nicole S.L. and Subramaniam, Santhni and Kamath, Srinivas and Ariaee, Amin and Abdelhafez, Amer and Wignall, Anthony and Hoffman, Peter and Joyce, Paul",2026,Colloids and Surfaces B: Biointerfaces,10.1016/j.colsurfb.2026.115715,https://www.scopus.com/pages/publications/105036242326?origin=resultslist,,265,,Article,Cited by: 3; All Open Access; Hybrid Gold Open Access,True,True,False
Lv2026,ARTICLE,"Efficacy and safety of HRS-7535, an oral small-molecule GLP-1 receptor agonist, in patients with diabetic kidney disease (SOLID-DKD): a randomised, double-blind, placebo-controlled, phase 2 trial","Lv, Rong and Peng, Liang and Xu, Yimei and Du, Xiaoying and Liu, Haixia and Wu, Hanli and Zhang, Yawei and Li, Qifu and Jiao, Xuehua and Piao, Chengmei and Yang, Shufang and Lin, Xiang and Li, Lu and Ye, Zi and Chen, Jianghua and Jiang, Chengyan and Wang, Yajun and Wang, Fang and Zhao, Dong and Wang, Caili and Zhu, Yan and Liao, Xiaohui and Li, Yang and Li, Qifu and Yan, Rui and Li, Ya and Li, Yongfeng and Liu, Gang and Chen, Yinyin and Yan, Yuehong and Piao, Chengmei and Xu, Jing and Liu, Cangsang and Zhang, Yanning and Song, Chengwei and Huang, Feng and Liu, Haixia and Li, Xiaohua and Wang, Yufan and Pan, Yangbin and Zhang, Yu and Huang, Jiyi and Wu, Yiqiang and Tang, Ying and Yang, Lin and Cheng, Zhifeng and Wang, Hong and Hu, Chenliang and Zhou, Jun and Jin, Lie and Liu, Jiang and Shen, Shuijuan and Dong, Shaoshao and Zhang, Tie and Shi, Xiaoguang and Wu, Hanli and Wang, Aifang and Yang, Shufang and Bai, Yan and Liu, Shuxin and Jin, Hui and Wang, Liyun and Fei, Dadong and Huang, Yong and Li, Xiaofeng and Dong, Xiaolin and Wei, Feng and Li, Yufeng and Wang, Guang and Wan, Qin and Du, Xuanyi and Fu, Yanqin and Wang, Wanmin and Wang, Junhong and Zhang, Xianghua and Zhang, Yawei and Jin, Ping and Mu, Yahui and Zhang, Lihui and She, Dunmin and Zhao, Meng and Fang, Chen and Zhang, Dandan and Chen, Lei and Lu, Junfeng and Dong, Chongzhou and Xu, Yan",2026,eClinicalMedicine,10.1016/j.eclinm.2026.104045,https://www.scopus.com/pages/publications/105044075440?origin=resultslist,,97,,Article,Cited by: 0; All Open Access; Gold Open Access; Green Open Access,True,True,True
Kumar2025,ARTICLE,GLP-1/GLP-1R axis: from metabolism (obesity and T2DM) to immunity,"Kumar, Vijay",2025,Open Biology,10.1098/rsob.240303,https://www.scopus.com/pages/publications/105010112744?origin=resultslist,,15,7,Article,Cited by: 16; All Open Access; Gold Open Access; Green Open Access,True,True,True
Giorgino2026389,ARTICLE,Orforglipron Added to Titrated Insulin Glargine in Type 2 Diabetes The ACHIEVE-5 Randomized Clinical Trial,"Giorgino, Francesco and D’Souza, Sherwin and Ludwig, Lisa and Kiyosue, Arihiro and Ibriga, Hilda and Rha, Hyungmin and Denning, Max and Wu, Wen-Shuo and Landó, Laura Fernández and Tobian, Janet",2026,JAMA,10.1001/jama.2026.9512,https://www.scopus.com/pages/publications/105041839844?origin=resultslist,389 - 399,336,5,Article,Cited by: 3; All Open Access; Green Open Access,True,False,True
